,SiO2,TiO2,Al2O3,Cr2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,NiO,ZnO,Li2O,ZrO2,V2O5,换算系数,Si,Ti,Al,Cr,Fe,Mn,Mg,Ca,Na,K,P,Ni,Zn,Li,Zr,V,Fe_projected,Mg_projected,Ca_projected
124,55.14,0.03,2.46,1.6,2.48,0.09,16.98,19.68,1.99,0.0,0.0,0.08,0.0,0.0,0.0,0.0,2.157196835130478,1.9797252715259652,0.0008103162217982137,0.10409486586610257,0.045417957039111584,0.07446478691503237,0.002736903381334748,0.9088230016999682,0.7570596450481981,0.13852950939573233,0.0,0.0,0.002310498404252641,0.0,0.0,0.0,0.0,0.04278731101311992,0.522207798351515,0.4350048906353652
125,55.04,0.11,2.57,2.03,2.21,0.12,16.28,18.85,2.31,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.1733023641614717,1.9908886394395653,0.0029933420153729655,0.10956143304455676,0.05805425128460332,0.06685315718496818,0.0036764492958452793,0.8778623086678433,0.7305446005393252,0.16200617846017068,0.0,0.0,0.0008729056783168766,0.0,0.0,0.0,0.0,0.039906136680583605,0.5240155402011222,0.4360783231182942
126,54.44,0.09,2.26,2.08,2.03,0.12,16.39,19.53,2.02,0.0,0.0,0.07,0.0,0.0,0.0,0.0,2.1894819179574667,1.9838456071368689,0.0024673307783906846,0.09706311624444873,0.059926999840140154,0.061865267711342035,0.0037038193066368185,0.890373378208686,0.7625333355512834,0.14272241232309024,0.0,0.0,0.0020519431031037153,0.0,0.0,0.0,0.0,0.03607783914119024,0.5192371859521091,0.44468497490670056
127,54.7,0.05,2.34,1.61,2.4,0.08,16.4,19.65,1.95,0.0,0.0,0.08,0.0,0.0,0.0,0.0,2.1841350791196725,1.988452454568615,0.0013673918982781397,0.1002535545687979,0.04627252600362754,0.07296258824518699,0.0024631829134242186,0.8887409512098706,0.765345048856065,0.13744012792756544,0.0,0.0,0.0023393510192466905,0.0,0.0,0.0,0.0,0.04224698062290011,0.5146010119373472,0.4431520074397527
128,55.16,0.12,2.45,1.67,2.2,0.04,16.61,19.49,2.09,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.166506427499392,1.9889901393217124,0.0032552528804849065,0.10411912136002728,0.047609573507608895,0.06634254969793808,0.00122165100159262,0.8928560877522057,0.7529862558974827,0.1461186709093286,0.0,0.0,0.0014502934902662884,0.0,0.0,0.0,0.0,0.03874730466067049,0.5214717704970011,0.43978092484232845
129,55.07,0.31,2.64,2.04,2.22,0.11,16.4,19.24,2.36,0.0,0.0,0.09,0.0,0.0,0.0,0.0,2.1578231834520225,1.977786107762643,0.008375698827648244,0.11174399914305436,0.05792470894922825,0.06667734907944284,0.00334607539337331,0.878034443445146,0.7403484146729837,0.1643339533358108,0.0,0.0,0.002600065422142693,0.0,0.0,0.0,0.0,0.0395697131738302,0.5210700719741089,0.4393602148520609
130,55.6,0.11,1.77,0.78,3.47,0.18,19.48,17.49,1.24,0.0,0.0,0.07,0.0,0.0,0.0,0.0,2.152077405748997,1.9915034828428047,0.0029641083657721114,0.0747197796795913,0.02208870874187234,0.1039433856404017,0.005460816400958871,1.040156507145456,0.671216966430978,0.0861150421326865,0.0,0.0,0.002016888266513546,0.0,0.0,0.0,0.0,0.05725908681597602,0.5729889533412919,0.36975195984273207
131,55.35,0.25,2.24,1.52,3.03,0.13,18.87,16.45,1.94,0.0,0.0,0.08,0.0,0.0,0.0,0.0,2.1563020154149015,1.9864406995858197,0.006749834143288367,0.09474625122901127,0.04312916149761693,0.090941416217181,0.003951665026769347,1.0095627985033544,0.6325439690706551,0.13499284927972985,0.0,0.0,0.0023095399940179957,0.0,0.0,0.0,0.0,0.052474834264699385,0.5825359086640336,0.36498925707126695
132,55.6,0.34,2.58,0.62,3.85,0.1,18.25,17.76,1.9,0.0,0.0,0.11,0.0,0.0,0.0,0.0,2.1397381848826367,1.9800849338327748,0.009109259160584695,0.10828910673892844,0.017457022213808036,0.11466499654526686,0.003016392270440866,0.9688919678966881,0.677670884025815,0.13119391229898217,0.0,0.0,0.0031512236964747237,0.0,0.0,0.0,0.0,0.06510514618822484,0.5501230114772504,0.3847718423345247
133,55.4,0.46,2.15,0.7,3.88,0.11,19.42,16.88,1.49,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.1455376246572846,1.978309744953041,0.012357694952010907,0.09048550678239609,0.019762960967702914,0.11587169399908502,0.0033270245247515587,1.033801624425478,0.6458383134656804,0.10316249772461894,0.0,0.0,0.002872513287443481,0.0,0.0,0.0,0.0,0.06453408150695181,0.5757699399235485,0.3596959785694997
134,54.47,0.06,3.16,2.58,2.19,0.07,15.6,17.77,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.189939825053107,1.9853539648593235,0.0016452311964338124,0.13574495330805164,0.07434807451377425,0.06675530617541207,0.002161013120849733,0.8476345094985229,0.6939606378942117,0.20070119893350188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04150544803672268,0.5270210280464899,0.43147352391678745
135,54.86,0.03,2.57,2.04,2.13,0.07,16.61,19.16,2.29,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.170227964022658,1.9815705957805538,0.0008152111553331213,0.10940644509142361,0.05825770347335955,0.06434198490296004,0.002141561631892892,0.8943897995835735,0.7415084221815382,0.16037633436958504,0.0,0.0,0.001162227796295538,0.0,0.0,0.0,0.0,0.03784287928883284,0.5260373187717352,0.4361198019394319
136,55.08,0.33,2.63,2.24,2.67,0.08,16.65,18.13,2.29,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,2.1621761472266314,1.982135748701677,0.008934052821446044,0.11154529305320846,0.06373190914852593,0.08035480086152089,0.0024384184808792383,0.8932173692765831,0.6990433430679035,0.1597813181389543,0.0,0.0,2.8947894650386005e-09,0.0,0.0,0.0,0.0,0.04804140594600834,0.5340243243137792,0.4179342697402125
137,54.6,1e-07,1.74,1.55,1.93,0.07,17.72,20.75,1.42,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.1736024409049626,1.9752457978697961,2.7215957439491177e-09,0.07418802160034199,0.04433325810950387,0.058391135111443934,0.0021448915356351043,0.9556429945622253,0.8042914322944874,0.09960196415073484,0.0,0.0,0.0014550436732882791,0.0,0.0,0.0,0.0,0.03211258551974672,0.5255620965520811,0.44232531792817226
138,54.51,0.13,2.99,2.56,2.03,0.08,15.47,19.22,2.85,0.0,0.0,0.06,0.0,0.0,0.0,0.0,2.1747014739210733,1.9729869903872592,0.003539863414633939,0.12754847354375795,0.0732584038744639,0.06144763643532903,0.0024525440590056793,0.8347219085341158,0.7453637378740486,0.20000642821288733,0.0,0.0,0.0017469352599376695,0.0,0.0,0.0,0.0,0.03743307374730065,0.5085013610495887,0.4540655652031107
139,54.3,1e-07,1.82,1.43,2.11,0.06,17.2,20.47,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1944313989576334,1.9832169659204681,2.747675951865815e-09,0.07834257193779642,0.041292947522641975,0.06444867006013873,0.0018560960279890328,0.936488191297918,0.8010416166460893,0.10055641888183808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03576550488634107,0.5196999868362264,0.4445345082774325
140,55.05,0.04,1.58,1.76,1.92,0.08,17.75,21.02,1.46,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.156810881610809,1.976140323097632,0.001080228326105708,0.06684571627703446,0.0499508142251745,0.05763984316982285,0.0024323677422059676,0.9498658482679598,0.8084627339454534,0.1016165315246553,0.0,0.0,0.0011550425114394095,0.0,0.0,0.0,0.0,0.03174055361544005,0.523062975650308,0.44519647073425195
141,54.59,0.02,1.94,1.51,2.08,0.08,16.93,19.91,1.79,0.0,0.0,0.08,0.0,0.0,0.0,0.0,2.190038749112785,1.9898176741185851,0.0005484351716303225,0.08334085609468125,0.04351576115587714,0.06340516394068528,0.002469840843692612,0.9199423387872034,0.7775678352057982,0.12650400506355214,0.0,0.0,0.002345674234576967,0.0,0.0,0.0,0.0,0.03600693490187148,0.5224228098704009,0.44157025522772747
142,41.97,0.04,20.48,3.96,6.61,0.33,20.94,4.96,0.05,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.154635049863334,1.5050851828764233,0.0010791385712706865,0.8655817695583731,0.11227595151568603,0.1982369812315105,0.010023394934306502,1.119443676660833,0.19057706095764998,0.0034765074944952713,0.0,0.0,0.0008654079619758478,0.0,0.0,0.0,0.0,0.13143442181927698,0.7422098111418114,0.12635576703891158
143,54.8,1e-07,2.06,1.42,2.24,0.08,16.9,19.86,1.81,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.183274398457855,1.9913026485942855,2.733706127161905e-09,0.08822262401206722,0.04079571081867969,0.06807158082158003,0.0024622122711226643,0.9154758171381934,0.7732194937919824,0.1275223602694134,0.0,0.0,0.000876910940311354,0.0,0.0,0.0,0.0,0.03874821476952051,0.521113997216403,0.4401377880140765
144,41.75,1e-07,21.01,3.51,6.94,0.33,21.1,4.85,0.04,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.15090622250892,1.4946047099803175,2.6931775151930385e-09,0.8864453306704148,0.09934509525039718,0.20777363710556077,0.010006048372893464,1.1260450896917977,0.18602805391101987,0.0027763928199285802,0.0,0.0,0.000863910280555717,0.0,0.0,0.0,0.0,0.13670696266417098,0.7408938216567886,0.1223992156790403
145,55.0,0.07,2.32,2.21,2.1,0.06,16.82,19.72,2.27,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.157654529772945,1.9751177394190034,0.0018911390106317683,0.0981915968001497,0.06274686340193314,0.06306823830136386,0.0018249893819357558,0.9004503074330322,0.7587593367534368,0.15805462615436647,0.0,0.0,0.0014443678906529115,0.0,0.0,0.0,0.0,0.03661908391360266,0.5228252168763443,0.44055569921005305
146,54.31,0.05,1.65,1.27,2.34,0.06,17.44,20.3,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1957002400315457,1.9847291253118728,0.001374632342097005,0.07106592642242568,0.03669396212673368,0.07151520741709562,0.0018571692403385079,0.9501045103749046,0.7948484204333395,0.09565468880528541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039370471692922085,0.5230504683132738,0.43757905999380403
147,55.29,0.08,2.24,2.84,2.31,0.08,16.97,19.16,2.34,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.143838512827328,1.9728181244981602,0.0021474623555523225,0.09419861451629018,0.08011765820460179,0.06893083576403218,0.0024177380073330734,0.9026632483793109,0.7324918577272608,0.1618852838961533,0.0,0.0,0.001148095385223225,0.0,0.0,0.0,0.0,0.04045032827884587,0.5297052373945661,0.4298444343265881
148,55.56,0.02,2.26,1.86,2.26,0.07,17.08,19.93,2.12,0.0,0.0,0.06,0.0,0.0,0.0,0.0,2.143018038215423,1.9816933609048966,0.0005366601235122828,0.09500330066726537,0.05245134254558799,0.06741301662444818,0.002114711119374651,0.9081666358852574,0.7616375608829534,0.1466091692407408,0.0,0.0,0.001721483991497421,0.0,0.0,0.0,0.0,0.03880517422043928,0.5227709171219147,0.438423908657646
149,54.6,0.2,2.98,1.17,4.11,0.09,14.96,18.11,2.77,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.1970216935536038,1.996527877569808,0.0055018385864987265,0.1284266155374168,0.03382501867184752,0.1256856405615683,0.0027874304300974716,0.8154884015373639,0.7095255250861451,0.1963873724492467,0.0,0.0,0.0008824325336931415,0.0,0.0,0.0,0.0,0.07614083329281952,0.4940259376986502,0.42983322900853027
150,41.62,0.14,21.56,1.73,12.3,0.39,18.24,4.31,0.06,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.17003401972315,1.5032008371898458,0.0038039787486538663,0.9177401399627518,0.04940040205700477,0.3715191030927391,0.01193049138943046,0.982071767560298,0.166785787845405,0.0042016245117830475,0.0,0.0,0.0008715929496022934,0.0,0.0,0.0,0.0,0.24435990977371333,0.6459397821393903,0.10970030808689628
151,47.486,3.015,6.247,0.06,6.7,0.095,13.441,22.659,0.51,0.004,0.0,0.0,0.0,0.0,0.0,0.0,2.237466850099437,1.7683596165940758,0.08446707009390601,0.2741779619763078,0.001766549039811647,0.20866081921477408,0.0029964524967146413,0.7461738768406742,0.9040918978619243,0.03682359886895826,0.00019002850258289185,0.0,0.0,0.0,0.0,0.0,0.0,0.11224801447111303,0.40140039917780684,0.48635158635108017
152,47.662,3.121,6.527,0.066,6.68,0.097,13.412,22.6,0.513,0.003,0.0,0.0,0.0,0.0,0.0,0.0,2.225114873183809,1.7651153418718557,0.08695402891387552,0.284885586898081,0.0019324764506659215,0.20688947376075725,0.003042645484004532,0.7404535698476887,0.8967597434590666,0.03683572712274857,0.00014173458505337708,0.0,0.0,0.0,0.0,0.0,0.0,0.1121897733747002,0.4015251075159189,0.4862851191093809
153,47.439,3.16,6.675,0.046,6.61,0.098,13.466,22.635,0.492,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2.226627829015807,1.7580513220158924,0.08810046878720279,0.2915434784311441,0.0013477933289215286,0.20486066964248212,0.0030761031231028814,0.7439403122649576,0.8987592223152591,0.03535185284462871,9.455397118810157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.11088172887371246,0.40266093119165575,0.48645733993463175
154,47.951,2.979,6.418,0.056,6.59,0.125,13.662,22.571,0.475,0.005,0.0,0.0,0.0,0.0,0.0,0.0,2.2194394684684275,1.771288749771642,0.08278607871492451,0.2794135389446811,0.0016354948086273605,0.20358145561504007,0.003910934118422734,0.752331828558348,0.8933246828967469,0.03402016062482866,0.00023562179186458176,0.0,0.0,0.0,0.0,0.0,0.0,0.11008937694351316,0.4068334319083417,0.4830771911481451
155,47.02,2.583,6.33,0.079,7.19,0.148,12.2,22.771,0.644,0.009,0.0,0.0,0.0,0.0,0.0,0.0,2.2735196085907483,1.77922027854696,0.073530346822637,0.2822973768353836,0.0023634348417144544,0.22752917412403936,0.004743376546392302,0.6881932122074019,0.9232005101417681,0.0472480638924905,0.0004344535586244861,0.0,0.0,0.0,0.0,0.0,0.0,0.12372958896776352,0.3742371219191723,0.5020332891130641
156,49.912,1.042,3.022,0.21,6.82,0.149,15.482,21.388,0.409,0.003,0.0,0.0,0.0,0.0,0.0,0.0,2.264333496676206,1.8810214783899406,0.029542797264591587,0.1342268132672053,0.006257163798722319,0.21494842223890273,0.004756131370155979,0.8697998013979015,0.8636261716374038,0.02988568017621273,0.00014423271914705917,0.0,0.0,0.0,0.0,0.0,0.0,0.11032192927615,0.44642333809539136,0.4432547326284586
157,50.682,0.725,3.42,0.359,6.96,0.145,17.225,18.513,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2410976365847706,1.8904400648667568,0.02034427830118273,0.15034580404123057,0.01058700368492368,0.21710984286273044,0.0045809543299659096,0.957793439613256,0.739865551760862,0.035364627016149626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11338697339371616,0.5002136145562421,0.3863994120500417
158,49.335,1.297,3.717,0.2,6.82,0.112,14.877,21.83,0.443,0.006,0.0,0.0,0.0,0.0,0.0,0.0,2.2640250707343017,1.8590229659750142,0.0367675517027783,0.16507382747809216,0.005958391911873364,0.21491914401213655,0.0035745916506511664,0.835696233061587,0.881353626159206,0.032365655205488994,0.0002884261462796499,0.0,0.0,0.0,0.0,0.0,0.0,0.11124357774503313,0.4325619260263207,0.45619449622864616
159,51.31,0.476,6.632,0.936,2.63,0.071,15.508,20.066,1.544,0.007,0.0,0.0,0.0,0.0,0.0,0.0,2.1908181275618195,1.8709265204000627,0.01305740222524793,0.28500683258937387,0.02698360759525838,0.0801994832621734,0.00219276381940157,0.8429735887809818,0.7839391648564557,0.10915737092648721,0.0003256165803478473,0.0,0.0,0.0,0.0,0.0,0.0,0.04697961945831312,0.49380091745575955,0.45921946308592726
160,50.46,0.64,6.99,0.79,3.94,0.13,16.35,19.59,1.1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.184360399746644,1.8345093582413605,0.01750442190994619,0.29950625632320915,0.022707494829229073,0.11979260585437584,0.00400308515960731,0.886122780266416,0.7630868311613809,0.07753832678965773,0.0,0.0,0.0008773471321212356,0.0,0.0,0.0,0.0,0.06771761204370938,0.5009167154283284,0.43136567252796226
161,51.33,0.5,6.49,0.82,4.1,0.15,16.43,19.88,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168987153806411,1.8530051862404189,0.01357908441624248,0.2761252391295248,0.02340392352237671,0.12377995839048891,0.004586436881612722,0.8841916171357517,0.7689331565110732,0.07209309157979907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06966043601480465,0.4976021511980442,0.43273741278715105
162,51.32,0.17,5.86,1.09,3.64,0.12,16.37,19.53,1.11,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.1964068580253997,1.8760647762905234,0.004675254064537883,0.25247293888776556,0.031503378208260935,0.11128167923852313,0.003715533825268167,0.8920995500663903,0.7649450922345357,0.07867472166797985,0.0,0.0,0.0011762474471297595,0.0,0.0,0.0,0.0,0.06293051111835785,0.5044880796038577,0.4325814092777846
163,51.12,0.93,6.8,0.95,4.82,0.16,16.18,19.2,1.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2.162966135678612,1.8403013973318683,0.025186984363377064,0.28851145504790277,0.027039033468141526,0.14511297775695828,0.004878618798491308,0.8683205655835634,0.7405701054804883,0.07189296415602466,0.0,0.0,0.0008687541379312157,0.0,0.0,0.0,0.0,0.08273242638605625,0.49505060389539274,0.422216969718551
164,52.08,0.12,5.7,1.01,2.4,0.12,15.78,21.81,1.38,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.1718590769468458,1.8825694577067011,0.003263295426452407,0.2428348010199594,0.02886495295996834,0.07255249964746437,0.0036740077707489954,0.8503358533699191,0.8447000814631792,0.09671863840413852,0.0,0.0,0.001163101310419775,0.0,0.0,0.0,0.0,0.04104603664075524,0.4810711796831854,0.4778827836760594
165,52.09,0.53,7.2,0.79,2.73,0.06,15.03,19.9,1.86,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.1645329140379834,1.8765793900477434,0.014364270261568036,0.30570399829487305,0.022501378416727617,0.08225008150052468,0.0018308072633784766,0.8071886090212109,0.7681260586221779,0.12992017103475964,0.0,0.0,0.0014489723893040644,0.0,0.0,0.0,0.0,0.0496210368512027,0.48697259605581117,0.46340636709298616
166,51.54,0.32,7.3,0.93,2.77,0.09,14.67,20.04,1.89,0.0,0.0,0.07,0.0,0.0,0.0,0.0,2.1822979725980596,1.8720043524408567,0.008743947301463459,0.31249375140921026,0.026706368415032607,0.08414015622872649,0.002768749982855567,0.7943209422889423,0.7798785842834871,0.1330991551127138,0.0,0.0,0.002045210438626147,0.0,0.0,0.0,0.0,0.050737588385150745,0.4789856689355879,0.4702767426792614
167,51.43,0.32,6.58,0.73,2.76,0.05,15.52,21.43,1.2,0.0,0.0,0.07,0.0,0.0,0.0,0.0,2.1781414903124126,1.8644511233920973,0.008727293268640482,0.2811359665405834,0.020923136383923322,0.08367672336259477,0.001535264735125825,0.8387444404934656,0.8323835465056083,0.08434644427367878,0.0,0.0,0.002041315058130307,0.0,0.0,0.0,0.0,0.04768435078188776,0.47797024679777544,0.47434540242033685
168,48.85,1.11,8.65,0.015,7.52,0.145,14.1,16.975,1.495,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.2287614890538237,1.8120766063658489,0.030976338231387276,0.37816743750557724,0.0004399189722388772,0.23328721114755238,0.004555738414548182,0.7797126090625971,0.6746656610854479,0.10752370802508887,4.732228863642069e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.13823071795511335,0.4620066107318984,0.39976267131298815
169,54.6,0.08,1.27,0.93,3.1,0.09,19.7,17.7,0.91,0.03,0.0,0.0,0.0,0.0,0.0,0.0,2.190536088814447,1.9906341302742676,0.0021942388669023453,0.05457057901302186,0.026807184238299295,0.0945195406063803,0.002779201939654909,1.0707016908903484,0.6914151750631401,0.06432669670429826,0.001395319978012281,0.0,0.0,0.0,0.0,0.0,0.0,0.05090902035122429,0.5766889451846062,0.37240203446416953
170,52.1,0.28,3.1,0.12,9.5,0.12,12.2,20.1,1.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.260544616774152,1.9601946396473766,0.007925280068825678,0.1374609070704866,0.003569539295776645,0.298913950494884,0.0038240319440193166,0.6842656888806236,0.8102599425283175,0.10942178308602314,0.00047997125468955936,0.0,0.0,0.0,0.0,0.0,0.0,0.1666707668945123,0.3815381882863551,0.4517910448191326
171,49.7,0.88,8.3,0.02,6.7,0.11,15.4,15.9,1.5,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.2175641347094928,1.83434478130356,0.024434438596936753,0.3610428175656645,0.0005836117441945122,0.20680473947098718,0.00343871399718122,0.8473225405549372,0.6287652645805042,0.10734131055276115,4.708454025605378e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.12288647907662566,0.5034917667622666,0.3736217541611078
172,48.8,1.31,8.7,0.01,7.8,0.15,13.8,16.9,1.39,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.230244956274359,1.8114267574220448,0.036581993272640216,0.3806065402678905,0.0002934745220080873,0.24213449500222706,0.004715969711732296,0.7636309149609507,0.6721318858183687,0.10003841712962418,4.735378642760994e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.14430829324952418,0.455111833650855,0.40057987309962073
173,53.6,0.2,3.8,0.37,9.4,0.18,28.6,2.1,0.16,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.149510346983165,1.9175765956809356,0.005382859442767584,0.16022399824509906,0.010465478796278297,0.2812398705757162,0.005454302584786074,1.5253075606321587,0.08049595607226931,0.011098364087235794,4.563958483960221e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.1490373101495436,0.8083055063353011,0.04265718351515526
174,55.22,0.03,7.01,0.03,2.77,0.01,11.97,17.88,3.78,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.172842259906507,1.996976675466227,0.0008161931734451289,0.29877939646219787,0.0008577629670199188,0.08377558404238385,0.00030630591368489043,0.6453186247290813,0.6928048862658192,0.26504489544336113,0.0004613498083563899,0.0,0.0,0.0,0.0,0.0,0.0,0.05891809365008923,0.4538427705463587,0.48723913580355205
175,55.03,0.04,6.43,0.0,3.49,0.01,11.88,18.73,3.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,2.176600846795311,1.9935480019164482,0.0010901400347062223,0.27453277189642594,0.0,0.10573376976943984,0.00030683576226726687,0.6415744854090982,0.7269956285192889,0.24724123402938167,0.0013864435565339843,0.0,0.0,0.0,0.0,0.0,0.0,0.07171775842049605,0.43517112889909154,0.4931111126804125
176,56.1,0.0,7.69,0.0,3.5,0.04,11.49,17.32,4.67,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.1334351323637177,1.9920062401278993,0.0,0.3218179104910207,0.0,0.10393384225924242,0.0012030027389732963,0.6082068695628006,0.6589349732071899,0.32151094980843087,0.00045298267049497697,0.0,0.0,0.0,0.0,0.0,0.0,0.07580459882273125,0.44359831933700505,0.4805970818402638
177,50.46,0.43,6.75,0.48,2.5,0.1,14.93,22.21,1.96,1e-07,0.0,0.11,0.0,0.0,0.0,0.0,2.1943217013505194,1.8428752400869999,0.011814415971711305,0.2905417174377153,0.01385987692067517,0.07635716626825204,0.0030933387390931666,0.8128528930419623,0.8690886635696459,0.13878924551517555,4.659104413929655e-09,0.0,0.003231609638897836,0.0,0.0,0.0,0.0,0.043426731348123325,0.4622951051858907,0.4942781634659859
178,51.85,0.55,6.48,1.04,2.32,0.06,15.12,20.57,1.88,0.07,0.0,0.02,0.0,0.0,0.0,0.0,2.1759941405090624,1.8778239466304094,0.014985247320853746,0.2765904340077624,0.029778916975957796,0.07026761324510084,0.0018405014087224403,0.816321739889267,0.7981917625812973,0.1320124879925468,0.0032341332307582013,0.0,0.0005826578858536557,0.0,0.0,0.0,0.0,0.04170726546590736,0.4845268814296438,0.4737658531044489
179,52.65,0.36,4.11,0.65,2.24,1e-07,15.93,22.33,1.0,1e-07,0.0,1e-07,0.0,0.0,0.0,0.0,2.192891131558366,1.9216037494224318,0.00988469050724362,0.1767922900519794,0.01875634730819912,0.06837141772020963,3.09132206261664e-09,0.8667317319800706,0.8732146685396562,0.07076467501035436,4.656066949537376e-09,0.0,2.935911652597823e-09,0.0,0.0,0.0,0.0,0.037809403319797284,0.47930276593949284,0.4828878307407099
180,52.15,0.46,5.89,1.01,2.17,0.04,15.52,21.0,1.65,0.06,0.0,1e-07,0.0,0.0,0.0,0.0,2.1752698260074763,1.888060207151605,0.01252894409269942,0.25132336086434814,0.028910283300338197,0.06570257116023918,0.001226592512233377,0.8376386388357492,0.8146061013634288,0.11582345750560162,0.0027711914551823047,0.0,2.9123196942209023e-09,0.0,0.0,0.0,0.0,0.03824481154095962,0.4875810994301817,0.47417408902885877
181,51.18,0.64,6.62,0.93,2.67,0.09,14.75,21.09,1.81,0.07,0.0,0.1,0.0,0.0,0.0,0.0,2.1861199049820144,1.8621842573935972,0.017518521745301312,0.2838810457336956,0.026753140182951045,0.08124464320335698,0.0027735989885163074,0.8000513248929315,0.8221778767778354,0.12768856278998486,0.0032491829364348643,0.0,0.0029268461213811585,0.0,0.0,0.0,0.0,0.047693507856212757,0.4696587078811594,0.4826477842626279
182,52.53,0.23,5.76,1.16,2.35,0.08,15.34,20.6,1.77,0.05,0.0,0.07,0.0,0.0,0.0,0.0,2.175062794231768,1.9016368786677558,0.006263875823869112,0.24575293392000672,0.03320072954370185,0.07114578206175401,0.002452951542051982,0.8278449598926986,0.7990137411269223,0.12423515645449858,0.002309106422030647,0.0,0.0020384297594953113,0.0,0.0,0.0,0.0,0.041899643240426256,0.48753991414110126,0.4705604426184724
183,52.43,0.6,7.6,0.51,3.14,1e-07,14.85,19.31,1.81,1e-07,0.0,1e-07,0.0,0.0,0.0,0.0,2.158528447175568,1.8835884773632317,0.01621632840800527,0.3217924106461287,0.014485910270605633,0.09434022777310959,3.0428809326241146e-09,0.7953093350674173,0.743284846103754,0.1260769798276063,4.5831062098318766e-09,0.0,2.8899058094247953e-09,0.0,0.0,0.0,0.0,0.057773433676434144,0.48704303780431574,0.4551835285192502
184,51.36,0.86,6.12,1.18,2.72,0.09,14.93,20.88,1.64,0.08,0.0,0.06,0.0,0.0,0.0,0.0,2.1861449026796396,1.8687549257132017,0.0235407827747385,0.26244288006746624,0.03394523268344386,0.082767024877354,0.002773630703880451,0.8098239231095429,0.8140004916088748,0.11569703730076022,0.0037133943885423043,0.0,0.001756127753451218,0.0,0.0,0.0,0.0,0.04849844137092264,0.4745271213251604,0.4769744373039169
185,50.64,0.71,7.16,0.83,2.77,0.07,14.65,20.71,2.35,1e-07,0.0,0.04,0.0,0.0,0.0,0.0,2.188742297034564,1.844746599234897,0.019457923131466104,0.3074058169806977,0.023905099797204905,0.08438862205313934,0.0021598314108634354,0.7955804548321845,0.8083323460881613,0.1659823611349767,4.647257916098655e-09,0.0,0.0011721428249529076,0.0,0.0,0.0,0.0,0.04998433390200647,0.4712312884455107,0.47878437765248283
186,50.79,0.66,7.43,0.75,2.25,0.17,15.14,20.74,2.07,1e-07,0.0,1e-07,0.0,0.0,0.0,0.0,2.1792683042889887,1.8422022398155506,0.01800935429575825,0.31761715004790525,0.02150749367673636,0.06825000952967854,0.005222600500854675,0.8186314541220545,0.8059993336118839,0.14557288638940916,4.627142214106882e-09,0.0,2.917672982767885e-09,0.0,0.0,0.0,0.0,0.04031589798880008,0.48357300493058664,0.4761110970806132
